AERONET Version 3
Beijing_PKU
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Jing_Li; PI Email=Jing-li@pku.edu.cn
All Points,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
02:08:2021,03:01:37,214,214.126123,0.031607,0.070072,0.066700,-999.000000,-999.000000,0.080038,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.114158,-999.000000,-999.000000,0.131701,-999.000000,-999.000000,0.149820,0.162492,2.976377,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000467,0.001054,0.001703,-999.000000,-999.000000,0.002196,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003262,-999.000000,-999.000000,0.004915,-999.000000,-999.000000,0.005879,0.005599,0.033564,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.021293,0.983300,1.169384,0.981077,0.811244,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,28.106125,1.133036,35.800000,306.483198,0.623345,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,03:06:37,214,214.129595,0.030642,0.068331,0.065268,-999.000000,-999.000000,0.077309,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.109803,-999.000000,-999.000000,0.125837,-999.000000,-999.000000,0.144235,0.156966,2.951692,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000438,0.001229,0.000399,-999.000000,-999.000000,0.001138,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001177,-999.000000,-999.000000,0.002398,-999.000000,-999.000000,0.001990,0.002035,0.011056,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.989355,0.987796,1.145973,0.950411,0.853817,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,27.462599,1.126364,35.800000,306.481980,0.623353,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,03:11:37,214,214.133067,0.029517,0.067416,0.063674,-999.000000,-999.000000,0.075509,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.107231,-999.000000,-999.000000,0.122342,-999.000000,-999.000000,0.139746,0.152665,2.930585,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000877,0.000761,0.000676,-999.000000,-999.000000,0.000975,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001653,-999.000000,-999.000000,0.001251,-999.000000,-999.000000,0.000414,0.001348,0.008282,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.985718,0.959198,1.137023,0.952204,0.854060,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,26.846617,1.120183,35.800000,306.480763,0.623361,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,03:16:37,214,214.136539,0.029403,0.066682,0.062753,-999.000000,-999.000000,0.074606,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.106854,-999.000000,-999.000000,0.122480,-999.000000,-999.000000,0.140540,0.153390,2.941968,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001554,0.001470,0.000175,-999.000000,-999.000000,0.001282,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002742,-999.000000,-999.000000,0.001532,-999.000000,-999.000000,0.001962,0.002903,0.014255,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.009123,0.992479,1.167395,0.972496,0.868778,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,26.260197,1.114479,35.900000,306.479545,0.623368,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,03:21:37,214,214.140012,0.031476,0.068762,0.065115,-999.000000,-999.000000,0.075099,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.107538,-999.000000,-999.000000,0.125094,-999.000000,-999.000000,0.143021,0.155533,2.954603,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002845,0.002495,0.003497,-999.000000,-999.000000,0.003954,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003298,-999.000000,-999.000000,0.003325,-999.000000,-999.000000,0.001321,0.001016,0.005921,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.984755,1.031227,1.195264,0.918714,0.841100,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,25.705436,1.109243,36.200000,306.478328,0.623376,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,03:26:37,214,214.143484,0.029642,0.068220,0.063492,-999.000000,-999.000000,0.074827,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.108355,-999.000000,-999.000000,0.124584,-999.000000,-999.000000,0.142787,0.155409,2.949981,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000976,0.002030,0.000728,-999.000000,-999.000000,0.000884,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001967,-999.000000,-999.000000,0.000581,-999.000000,-999.000000,0.002908,0.002712,0.006953,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.020159,0.999022,1.201002,0.977562,0.853906,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,25.184496,1.104464,36.500000,306.477110,0.623384,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,03:31:37,214,214.146956,0.029341,0.067237,0.063582,-999.000000,-999.000000,0.076074,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.108707,-999.000000,-999.000000,0.125344,-999.000000,-999.000000,0.144034,0.157433,2.953130,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001217,0.001208,0.001555,-999.000000,-999.000000,0.000560,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002010,-999.000000,-999.000000,0.000981,-999.000000,-999.000000,0.000933,0.001054,0.005418,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.020094,1.018768,1.173043,0.979414,0.879852,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,24.699583,1.100134,36.800000,306.475892,0.623392,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,03:36:37,214,214.150428,0.026862,0.064910,0.060357,-999.000000,-999.000000,0.072075,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.104121,-999.000000,-999.000000,0.119768,-999.000000,-999.000000,0.138732,0.151556,2.920519,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000857,0.002210,0.001493,-999.000000,-999.000000,0.002961,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.006739,-999.000000,-999.000000,0.005440,-999.000000,-999.000000,0.006689,0.006952,0.022681,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.033932,1.039899,1.195837,0.996267,0.909811,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,24.252918,1.096245,36.900000,306.474675,0.623399,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,03:41:37,214,214.153900,0.029154,0.067721,0.063704,-999.000000,-999.000000,0.075810,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.109694,-999.000000,-999.000000,0.126500,-999.000000,-999.000000,0.146113,0.159979,2.961560,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002105,0.002396,0.002570,-999.000000,-999.000000,0.002730,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.006533,-999.000000,-999.000000,0.006412,-999.000000,-999.000000,0.006551,0.008283,0.021444,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.034981,1.038359,1.204810,0.993188,0.906669,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,23.846706,1.092789,36.800000,306.473457,0.623407,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,03:46:37,214,214.157373,0.028212,0.066287,0.061604,-999.000000,-999.000000,0.072577,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.104974,-999.000000,-999.000000,0.121092,-999.000000,-999.000000,0.139824,0.153323,2.954623,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000724,0.000977,0.001219,-999.000000,-999.000000,0.001854,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001913,-999.000000,-999.000000,0.004247,-999.000000,-999.000000,0.004204,0.004538,0.016721,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.021272,1.038234,1.204354,0.974785,0.910935,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,23.483097,1.089760,36.900000,306.472239,0.623415,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,03:51:37,214,214.160845,0.028310,0.067062,0.062401,-999.000000,-999.000000,0.075038,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.108176,-999.000000,-999.000000,0.125462,-999.000000,-999.000000,0.146852,0.161152,2.948341,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000700,0.000936,0.001928,-999.000000,-999.000000,0.002980,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003146,-999.000000,-999.000000,0.004450,-999.000000,-999.000000,0.004113,0.007610,0.007011,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.048646,1.107730,1.206477,1.004667,0.967990,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,23.164144,1.087152,36.900000,306.471022,0.623423,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,03:56:37,214,214.164317,0.027771,0.065763,0.061148,-999.000000,-999.000000,0.073143,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.106168,-999.000000,-999.000000,0.123088,-999.000000,-999.000000,0.143035,0.157502,2.939471,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000611,0.001194,0.000950,-999.000000,-999.000000,0.001485,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003530,-999.000000,-999.000000,0.003043,-999.000000,-999.000000,0.004105,0.005519,0.012868,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.053183,1.079626,1.222975,1.008068,0.951609,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,22.891750,1.084962,36.900000,306.469804,0.623430,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,04:01:37,214,214.167789,0.027400,0.065007,0.059879,-999.000000,-999.000000,0.072048,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.104027,-999.000000,-999.000000,0.120346,-999.000000,-999.000000,0.139656,0.153798,2.918496,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001078,0.000974,0.002301,-999.000000,-999.000000,0.001619,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002433,-999.000000,-999.000000,0.002965,-999.000000,-999.000000,0.002582,0.003897,0.004498,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.049371,1.066863,1.205529,1.008609,0.946492,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,22.667631,1.083185,36.800000,306.468587,0.623438,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,04:06:37,214,214.171262,0.025765,0.062387,0.056988,-999.000000,-999.000000,0.068446,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.099973,-999.000000,-999.000000,0.116003,-999.000000,-999.000000,0.135999,0.150441,2.921491,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001912,0.001396,0.003048,-999.000000,-999.000000,0.003164,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.007307,-999.000000,-999.000000,0.004722,-999.000000,-999.000000,0.004529,0.005315,0.020909,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.070487,1.115360,1.240341,1.026904,1.003639,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,22.493255,1.081817,36.900000,306.467369,0.623446,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,04:11:37,214,214.174734,0.026008,0.063482,0.057890,-999.000000,-999.000000,0.070191,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.102285,-999.000000,-999.000000,0.118138,-999.000000,-999.000000,0.137537,0.151217,2.910344,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003685,0.002640,0.001475,-999.000000,-999.000000,0.001644,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000285,-999.000000,-999.000000,0.002226,-999.000000,-999.000000,0.000723,0.001021,0.010269,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.073894,1.073080,1.225605,1.039256,0.953427,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,22.369808,1.080857,37.000000,306.466151,0.623453,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,04:16:37,214,214.178206,0.026188,0.063888,0.058931,-999.000000,-999.000000,0.070771,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.103688,-999.000000,-999.000000,0.121093,-999.000000,-999.000000,0.139901,0.154696,2.911682,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000641,0.000798,0.001784,-999.000000,-999.000000,0.001455,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002253,-999.000000,-999.000000,0.004253,-999.000000,-999.000000,0.002068,0.001930,0.010940,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.082843,1.083904,1.260541,1.032408,0.943669,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,22.298152,1.080303,37.200000,306.464934,0.623461,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,04:21:37,214,214.181678,0.024513,0.062040,0.057175,-999.000000,-999.000000,0.069055,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.102078,-999.000000,-999.000000,0.118535,-999.000000,-999.000000,0.138235,0.153138,2.911664,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002336,0.001851,0.000133,-999.000000,-999.000000,0.000691,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003411,-999.000000,-999.000000,0.002043,-999.000000,-999.000000,0.005796,0.004866,0.014396,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.099686,1.098458,1.271950,1.058985,0.987856,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,22.278796,1.080154,37.300000,306.463716,0.623469,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,04:26:37,214,214.185150,0.024898,0.062327,0.056803,-999.000000,-999.000000,0.068292,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.100607,-999.000000,-999.000000,0.116649,-999.000000,-999.000000,0.136344,0.150955,2.925312,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001201,0.001130,0.000851,-999.000000,-999.000000,0.001825,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003436,-999.000000,-999.000000,0.002869,-999.000000,-999.000000,0.005320,0.005555,0.024683,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.085960,1.101441,1.260448,1.044601,0.994777,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,22.311880,1.080409,37.300000,306.462498,0.623477,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,04:31:37,214,214.188623,0.026510,0.065125,0.059357,-999.000000,-999.000000,0.072359,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.106976,-999.000000,-999.000000,0.124593,-999.000000,-999.000000,0.145703,0.161647,2.975339,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001622,0.000955,0.001122,-999.000000,-999.000000,0.001801,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002070,-999.000000,-999.000000,0.006828,-999.000000,-999.000000,0.005489,0.006868,0.022638,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.115518,1.119230,1.278011,1.075562,1.004253,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,22.397168,1.081070,37.300000,306.461281,0.623484,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
02:08:2021,04:36:37,214,214.192095,0.027350,0.066602,0.061793,-999.000000,-999.000000,0.075810,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.111974,-999.000000,-999.000000,0.131180,-999.000000,-999.000000,0.153249,0.170907,3.000638,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001044,0.001608,0.002289,-999.000000,-999.000000,0.003327,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005380,-999.000000,-999.000000,0.008507,-999.000000,-999.000000,0.010419,0.011125,0.020440,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.128806,1.136185,1.286952,1.085019,1.019204,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,22.534060,1.082136,37.600000,306.460063,0.623492,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
